Source;Target;Type;Weight
38;76;undirected;1
38;508;undirected;1
38;522;undirected;1
38;523;undirected;1
38;698;undirected;1
38;702;undirected;1
76;508;undirected;1
76;522;undirected;1
76;523;undirected;1
76;698;undirected;1
76;702;undirected;1
508;522;undirected;1
508;523;undirected;1
508;698;undirected;1
508;702;undirected;1
522;523;undirected;1
522;698;undirected;1
522;702;undirected;1
523;698;undirected;1
523;702;undirected;1
698;702;undirected;1
38;76;undirected;1
38;513;undirected;1
76;513;undirected;1
38;82;undirected;1
38;247;undirected;1
38;254;undirected;1
38;474;undirected;1
38;536;undirected;1
254;474;undirected;1
254;536;undirected;1
474;536;undirected;1
38;266;undirected;1
38;395;undirected;1
38;771;undirected;1
395;771;undirected;1
38;404;undirected;1
38;404;undirected;1
38;404;undirected;1
38;404;undirected;1
38;404;undirected;1
38;421;undirected;1
38;430;undirected;1
38;430;undirected;1
38;430;undirected;1
38;762;undirected;1
38;800;undirected;1
430;762;undirected;1
430;800;undirected;1
762;800;undirected;1
38;536;undirected;1
38;565;undirected;1
38;737;undirected;1
565;737;undirected;1
38;666;undirected;1
38;666;undirected;1
38;666;undirected;1
38;718;undirected;1
38;746;undirected;1
38;800;undirected;1
38;830;undirected;1
39;189;undirected;1
39;354;undirected;1
39;536;undirected;1
189;354;undirected;1
189;536;undirected;1
354;536;undirected;1
40;40;undirected;1
40;274;undirected;1
40;535;undirected;1
40;715;undirected;1
40;801;undirected;1
274;535;undirected;1
274;715;undirected;1
274;801;undirected;1
535;715;undirected;1
535;801;undirected;1
715;801;undirected;1
40;367;undirected;1
40;535;undirected;1
40;715;undirected;1
367;535;undirected;1
367;715;undirected;1
535;715;undirected;1
41;41;undirected;1
42;42;undirected;1
42;42;undirected;1
42;42;undirected;1
42;98;undirected;1
42;199;undirected;1
42;237;undirected;1
42;259;undirected;1
42;262;undirected;1
42;303;undirected;1
42;350;undirected;1
42;398;undirected;1
42;408;undirected;1
42;466;undirected;1
42;509;undirected;1
42;540;undirected;1
42;586;undirected;1
42;750;undirected;1
42;756;undirected;1
42;774;undirected;1
42;778;undirected;1
98;199;undirected;1
98;237;undirected;1
98;259;undirected;1
98;262;undirected;1
98;303;undirected;1
98;350;undirected;1
98;398;undirected;1
98;408;undirected;1
98;466;undirected;1
98;509;undirected;1
98;540;undirected;1
98;586;undirected;1
98;750;undirected;1
98;756;undirected;1
98;774;undirected;1
98;778;undirected;1
199;237;undirected;1
199;259;undirected;1
199;262;undirected;1
199;303;undirected;1
199;350;undirected;1
199;398;undirected;1
199;408;undirected;1
199;466;undirected;1
199;509;undirected;1
199;540;undirected;1
199;586;undirected;1
199;750;undirected;1
199;756;undirected;1
199;774;undirected;1
199;778;undirected;1
237;259;undirected;1
237;262;undirected;1
237;303;undirected;1
237;350;undirected;1
237;398;undirected;1
237;408;undirected;1
237;466;undirected;1
237;509;undirected;1
237;540;undirected;1
237;586;undirected;1
237;750;undirected;1
237;756;undirected;1
237;774;undirected;1
237;778;undirected;1
259;262;undirected;1
259;303;undirected;1
259;350;undirected;1
259;398;undirected;1
259;408;undirected;1
259;466;undirected;1
259;509;undirected;1
259;540;undirected;1
259;586;undirected;1
259;750;undirected;1
259;756;undirected;1
259;774;undirected;1
259;778;undirected;1
262;303;undirected;1
262;350;undirected;1
262;398;undirected;1
262;408;undirected;1
262;466;undirected;1
262;509;undirected;1
262;540;undirected;1
262;586;undirected;1
262;750;undirected;1
262;756;undirected;1
262;774;undirected;1
262;778;undirected;1
303;350;undirected;1
303;398;undirected;1
303;408;undirected;1
303;466;undirected;1
303;509;undirected;1
303;540;undirected;1
303;586;undirected;1
303;750;undirected;1
303;756;undirected;1
303;774;undirected;1
303;778;undirected;1
350;398;undirected;1
350;408;undirected;1
350;466;undirected;1
350;509;undirected;1
350;540;undirected;1
350;586;undirected;1
350;750;undirected;1
350;756;undirected;1
350;774;undirected;1
350;778;undirected;1
398;408;undirected;1
398;466;undirected;1
398;509;undirected;1
398;540;undirected;1
398;586;undirected;1
398;750;undirected;1
398;756;undirected;1
398;774;undirected;1
398;778;undirected;1
408;466;undirected;1
408;509;undirected;1
408;540;undirected;1
408;586;undirected;1
408;750;undirected;1
408;756;undirected;1
408;774;undirected;1
408;778;undirected;1
466;509;undirected;1
466;540;undirected;1
466;586;undirected;1
466;750;undirected;1
466;756;undirected;1
466;774;undirected;1
466;778;undirected;1
509;540;undirected;1
509;586;undirected;1
509;750;undirected;1
509;756;undirected;1
509;774;undirected;1
509;778;undirected;1
540;586;undirected;1
540;750;undirected;1
540;756;undirected;1
540;774;undirected;1
540;778;undirected;1
586;750;undirected;1
586;756;undirected;1
586;774;undirected;1
586;778;undirected;1
750;756;undirected;1
750;774;undirected;1
750;778;undirected;1
756;774;undirected;1
756;778;undirected;1
774;778;undirected;1
42;404;undirected;1
42;404;undirected;1
42;404;undirected;1
42;404;undirected;1
42;404;undirected;1
42;404;undirected;1
42;630;undirected;1
42;798;undirected;1
404;630;undirected;1
404;798;undirected;1
630;798;undirected;1
43;239;undirected;1
43;474;undirected;1
43;536;undirected;1
43;578;undirected;1
239;474;undirected;1
239;536;undirected;1
239;578;undirected;1
474;536;undirected;1
474;578;undirected;1
536;578;undirected;1
45;45;undirected;1
45;45;undirected;1
45;45;undirected;1
46;346;undirected;1
46;776;undirected;1
47;47;undirected;1
48;48;undirected;1
49;101;undirected;1
49;684;undirected;1
49;713;undirected;1
101;684;undirected;1
101;713;undirected;1
684;713;undirected;1
50;50;undirected;1
51;196;undirected;1
52;123;undirected;1
52;800;undirected;1
52;827;undirected;1
123;800;undirected;1
123;827;undirected;1
800;827;undirected;1
53;215;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;54;undirected;1
54;71;undirected;1
54;92;undirected;1
71;92;undirected;1
54;71;undirected;1
54;92;undirected;1
71;92;undirected;1
54;71;undirected;1
54;92;undirected;1
71;92;undirected;1
54;161;undirected;1
54;197;undirected;1
54;799;undirected;1
161;197;undirected;1
161;799;undirected;1
197;799;undirected;1
54;222;undirected;1
54;231;undirected;1
54;231;undirected;1
54;301;undirected;1
54;301;undirected;1
54;438;undirected;1
301;438;undirected;1
54;469;undirected;1
54;483;undirected;1
54;680;undirected;1
54;806;undirected;1
680;806;undirected;1
54;806;undirected;1
55;55;undirected;1
56;56;undirected;1
57;662;undirected;1
57;828;undirected;1
662;828;undirected;1
58;232;undirected;1
59;439;undirected;1
60;539;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;61;undirected;1
61;83;undirected;1
61;130;undirected;1
61;376;undirected;1
61;491;undirected;1
83;130;undirected;1
83;376;undirected;1
83;491;undirected;1
130;376;undirected;1
130;491;undirected;1
376;491;undirected;1
61;83;undirected;1
61;491;undirected;1
61;639;undirected;1
61;704;undirected;1
83;491;undirected;1
83;639;undirected;1
83;704;undirected;1
491;639;undirected;1
491;704;undirected;1
639;704;undirected;1
62;62;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;63;undirected;1
63;85;undirected;1
63;474;undirected;1
85;474;undirected;1
63;140;undirected;1
63;198;undirected;1
63;268;undirected;1
63;268;undirected;1
63;268;undirected;1
63;268;undirected;1
63;268;undirected;1
63;268;undirected;1
63;320;undirected;1
63;474;undirected;1
63;583;undirected;1
63;864;undirected;1
320;474;undirected;1
320;583;undirected;1
320;864;undirected;1
474;583;undirected;1
474;864;undirected;1
583;864;undirected;1
63;432;undirected;1
63;471;undirected;1
63;695;undirected;1
471;695;undirected;1
63;474;undirected;1
63;474;undirected;1
63;474;undirected;1
63;474;undirected;1
63;474;undirected;1
63;474;undirected;1
63;482;undirected;1
63;583;undirected;1
63;800;undirected;1
474;482;undirected;1
474;583;undirected;1
474;800;undirected;1
482;583;undirected;1
482;800;undirected;1
583;800;undirected;1
63;474;undirected;1
63;482;undirected;1
63;780;undirected;1
63;800;undirected;1
474;482;undirected;1
474;780;undirected;1
474;800;undirected;1
482;780;undirected;1
482;800;undirected;1
780;800;undirected;1
63;474;undirected;1
63;583;undirected;1
474;583;undirected;1
63;482;undirected;1
63;482;undirected;1
63;482;undirected;1
63;482;undirected;1
63;536;undirected;1
63;638;undirected;1
63;800;undirected;1
63;800;undirected;1
63;800;undirected;1
63;474;undirected;1
63;85;undirected;1
474;85;undirected;1
64;474;undirected;1
64;474;undirected;1
65;104;undirected;1
65;178;undirected;1
65;219;undirected;1
104;178;undirected;1
104;219;undirected;1
178;219;undirected;1
65;160;undirected;1
65;178;undirected;1
65;419;undirected;1
160;178;undirected;1
160;419;undirected;1
178;419;undirected;1
65;178;undirected;1
65;178;undirected;1
65;419;undirected;1
65;436;undirected;1
65;537;undirected;1
65;608;undirected;1
178;419;undirected;1
178;436;undirected;1
178;537;undirected;1
178;608;undirected;1
419;436;undirected;1
419;537;undirected;1
419;608;undirected;1
436;537;undirected;1
436;608;undirected;1
537;608;undirected;1
65;178;undirected;1
65;419;undirected;1
65;608;undirected;1
178;419;undirected;1
178;608;undirected;1
419;608;undirected;1
66;66;undirected;1
66;66;undirected;1
66;324;undirected;1
66;816;undirected;1
324;816;undirected;1
66;427;undirected;1
67;67;undirected;1
67;67;undirected;1
68;275;undirected;1
69;69;undirected;1
70;70;undirected;1
71;163;undirected;1
71;476;undirected;1
71;658;undirected;1
71;755;undirected;1
163;476;undirected;1
163;658;undirected;1
163;755;undirected;1
476;658;undirected;1
476;755;undirected;1
658;755;undirected;1
72;845;undirected;1
73;73;undirected;1
73;73;undirected;1
74;74;undirected;1
75;543;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;76;undirected;1
76;77;undirected;1
76;77;undirected;1
76;77;undirected;1
76;77;undirected;1
76;77;undirected;1
76;77;undirected;1
76;335;undirected;1
76;335;undirected;1
76;335;undirected;1
76;335;undirected;1
76;404;undirected;1
76;523;undirected;1
404;523;undirected;1
76;522;undirected;1
76;523;undirected;1
76;523;undirected;1
76;751;undirected;1
78;78;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;79;undirected;1
79;309;undirected;1
79;536;undirected;1
80;151;undirected;1
80;686;undirected;1
151;686;undirected;1
80;151;undirected;1
80;686;undirected;1
151;686;undirected;1
81;81;undirected;1
82;82;undirected;1
82;82;undirected;1
232;405;undirected;1
167;232;undirected;1
167;405;undirected;1
84;84;undirected;1
84;84;undirected;1
85;91;undirected;1
85;474;undirected;1
91;474;undirected;1
85;474;undirected;1
85;474;undirected;1
85;474;undirected;1
85;474;undirected;1
85;474;undirected;1
85;583;undirected;1
474;583;undirected;1
85;474;undirected;1
85;583;undirected;1
474;583;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
86;86;undirected;1
87;87;undirected;1
87;87;undirected;1
88;106;undirected;1
88;660;undirected;1
106;660;undirected;1
89;89;undirected;1
89;89;undirected;1
90;90;undirected;1
93;707;undirected;1
94;94;undirected;1
95;630;undirected;1
95;630;undirected;1
96;96;undirected;1
96;96;undirected;1
96;96;undirected;1
96;96;undirected;1
97;97;undirected;1
97;640;undirected;1
97;640;undirected;1
99;194;undirected;1
99;337;undirected;1
99;545;undirected;1
99;789;undirected;1
194;337;undirected;1
194;545;undirected;1
194;789;undirected;1
337;545;undirected;1
337;789;undirected;1
545;789;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;100;undirected;1
100;404;undirected;1
100;404;undirected;1
102;189;undirected;1
102;760;undirected;1
189;760;undirected;1
103;103;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;104;undirected;1
104;232;undirected;1
104;232;undirected;1
104;232;undirected;1
104;232;undirected;1
104;405;undirected;1
232;405;undirected;1
104;536;undirected;1
105;105;undirected;1
105;585;undirected;1
105;585;undirected;1
167;404;undirected;1
167;405;undirected;1
404;405;undirected;1
107;423;undirected;1
108;108;undirected;1
108;108;undirected;1
109;167;undirected;1
109;232;undirected;1
167;232;undirected;1
110;387;undirected;1
110;387;undirected;1
110;743;undirected;1
387;743;undirected;1
111;192;undirected;1
111;279;undirected;1
111;539;undirected;1
192;279;undirected;1
192;539;undirected;1
279;539;undirected;1
112;112;undirected;1
112;112;undirected;1
112;112;undirected;1
112;112;undirected;1
113;232;undirected;1
113;254;undirected;1
113;254;undirected;1
113;254;undirected;1
113;710;undirected;1
254;710;undirected;1
114;114;undirected;1
114;114;undirected;1
115;115;undirected;1
115;115;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;116;undirected;1
116;430;undirected;1
116;508;undirected;1
117;427;undirected;1
118;504;undirected;1
119;125;undirected;1
119;160;undirected;1
119;169;undirected;1
125;160;undirected;1
125;169;undirected;1
160;169;undirected;1
119;169;undirected;1
119;160;undirected;1
169;160;undirected;1
120;658;undirected;1
121;232;undirected;1
121;232;undirected;1
122;122;undirected;1
122;122;undirected;1
122;122;undirected;1
124;316;undirected;1
125;160;undirected;1
125;169;undirected;1
160;169;undirected;1
125;160;undirected;1
125;169;undirected;1
125;664;undirected;1
160;169;undirected;1
160;664;undirected;1
169;664;undirected;1
125;160;undirected;1
125;169;undirected;1
125;664;undirected;1
160;169;undirected;1
160;664;undirected;1
169;664;undirected;1
125;160;undirected;1
125;169;undirected;1
125;664;undirected;1
160;169;undirected;1
160;664;undirected;1
169;664;undirected;1
126;629;undirected;1
126;803;undirected;1
629;803;undirected;1
127;276;undirected;1
128;441;undirected;1
128;441;undirected;1
129;816;undirected;1
131;254;undirected;1
131;292;undirected;1
131;536;undirected;1
131;691;undirected;1
131;854;undirected;1
254;292;undirected;1
254;536;undirected;1
254;691;undirected;1
254;854;undirected;1
292;536;undirected;1
292;691;undirected;1
292;854;undirected;1
536;691;undirected;1
536;854;undirected;1
691;854;undirected;1
132;132;undirected;1
132;132;undirected;1
132;807;undirected;1
133;133;undirected;1
133;357;undirected;1
134;633;undirected;1
134;645;undirected;1
633;645;undirected;1
135;135;undirected;1
136;474;undirected;1
137;137;undirected;1
138;138;undirected;1
139;171;undirected;1
140;658;undirected;1
140;658;undirected;1
140;658;undirected;1
141;175;undirected;1
141;805;undirected;1
175;805;undirected;1
142;142;undirected;1
143;143;undirected;1
143;143;undirected;1
144;250;undirected;1
144;505;undirected;1
250;505;undirected;1
145;145;undirected;1
146;146;undirected;1
147;147;undirected;1
147;147;undirected;1
148;148;undirected;1
148;148;undirected;1
148;148;undirected;1
148;178;undirected;1
148;437;undirected;1
148;583;undirected;1
178;437;undirected;1
178;583;undirected;1
437;583;undirected;1
148;178;undirected;1
148;830;undirected;1
178;830;undirected;1
148;178;undirected;1
148;830;undirected;1
178;830;undirected;1
149;149;undirected;1
149;149;undirected;1
149;149;undirected;1
149;149;undirected;1
149;149;undirected;1
149;149;undirected;1
149;149;undirected;1
150;150;undirected;1
150;150;undirected;1
152;152;undirected;1
152;152;undirected;1
152;495;undirected;1
152;813;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;153;undirected;1
153;379;undirected;1
154;216;undirected;1
154;257;undirected;1
154;297;undirected;1
154;477;undirected;1
154;612;undirected;1
216;257;undirected;1
216;297;undirected;1
216;477;undirected;1
216;612;undirected;1
257;297;undirected;1
257;477;undirected;1
257;612;undirected;1
297;477;undirected;1
297;612;undirected;1
477;612;undirected;1
155;155;undirected;1
156;156;undirected;1
156;156;undirected;1
157;816;undirected;1
158;158;undirected;1
159;690;undirected;1
160;160;undirected;1
160;160;undirected;1
160;160;undirected;1
160;169;undirected;1
160;169;undirected;1
160;169;undirected;1
160;169;undirected;1
160;417;undirected;1
169;417;undirected;1
160;504;undirected;1
160;504;undirected;1
160;504;undirected;1
160;536;undirected;1
162;162;undirected;1
163;476;undirected;1
163;658;undirected;1
163;755;undirected;1
476;658;undirected;1
476;755;undirected;1
658;755;undirected;1
165;165;undirected;1
165;165;undirected;1
165;165;undirected;1
165;165;undirected;1
165;164;undirected;1
165;424;undirected;1
165;488;undirected;1
164;424;undirected;1
164;488;undirected;1
424;488;undirected;1
165;181;undirected;1
165;499;undirected;1
165;538;undirected;1
165;802;undirected;1
181;499;undirected;1
181;538;undirected;1
181;802;undirected;1
499;538;undirected;1
499;802;undirected;1
538;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;538;undirected;1
165;802;undirected;1
181;499;undirected;1
181;538;undirected;1
181;802;undirected;1
499;538;undirected;1
499;802;undirected;1
538;802;undirected;1
165;181;undirected;1
165;499;undirected;1
165;538;undirected;1
165;802;undirected;1
181;499;undirected;1
181;538;undirected;1
